序列号,GPS时间,经度,纬度,x,y,速度(km/h),航向,工作状态,幅宽(m),深度(mm),深度标准值
9241,2022/10/23 11:37,131.53316,47.0872415,5217051.571,464551.8817,4.27812,352.2,TRUE,5.3,399,300
9242,2022/10/23 11:37,131.5331273,47.08729167,5217057.164,464549.4321,5.4634,341.3,TRUE,5.3,399,300
9243,2022/10/23 11:37,131.5330898,47.08734567,5217063.184,464546.6204,5.9264,347.1,TRUE,5.3,400,300
9244,2022/10/23 11:37,131.5330505,47.08741133,5217070.501,464543.6799,4.27812,351.6,TRUE,5.3,395,300
9245,2022/10/23 11:38,131.5330347,47.08746733,5217076.734,464542.5173,5.44488,345.8,TRUE,5.3,400,300
9246,2022/10/23 11:38,131.5330092,47.0875215,5217082.768,464540.617,5.16708,344.2,TRUE,5.3,400,300
9247,2022/10/23 11:38,131.5329792,47.08758217,5217089.526,464538.3794,5.79676,345.8,TRUE,5.3,400,300
9248,2022/10/23 11:38,131.5329635,47.08763833,5217095.777,464537.2245,6.53756,348.1,TRUE,5.3,400,300
9249,2022/10/23 11:38,131.5329173,47.0877055,5217103.265,464533.7611,5.33376,346.1,TRUE,5.3,357,300
9250,2022/10/23 11:38,131.5328783,47.087768,5217110.231,464530.8412,4.98188,346.3,TRUE,5.3,367,300
9251,2022/10/23 11:38,131.5328335,47.08782417,5217116.496,464527.4768,5.20412,345,TRUE,5.3,400,300
9252,2022/10/23 11:38,131.5328165,47.087872,5217121.821,464526.2177,5.63008,348.3,TRUE,5.3,400,300
9253,2022/10/23 11:38,131.5327745,47.08792733,5217127.991,464523.0654,4.96336,342.6,TRUE,5.3,400,300
9254,2022/10/23 11:38,131.5327435,47.08797817,5217133.657,464520.7453,4.88928,343.3,TRUE,5.3,377,300
9255,2022/10/23 11:38,131.532723,47.08802533,5217138.909,464519.22,3.9818,347.1,TRUE,5.3,400,300
9256,2022/10/23 11:38,131.532703,47.08806383,5217143.199,464517.727,3.74104,350,TRUE,5.3,394,300
9257,2022/10/23 11:38,131.5326928,47.088097,5217146.891,464516.9745,3.46324,353.8,TRUE,5.3,400,300
9258,2022/10/23 11:38,131.532661,47.08814417,5217152.149,464514.5912,5.093,344.6,TRUE,5.3,397,300
9259,2022/10/23 11:38,131.5326582,47.08819383,5217157.671,464514.4116,5.13004,343.4,TRUE,5.3,400,300
9260,2022/10/23 11:39,131.5326348,47.08824183,5217163.018,464512.6667,4.24108,344.7,TRUE,5.3,393,300
9261,2022/10/23 11:39,131.532593,47.08829483,5217168.929,464509.528,4.63,348,TRUE,5.3,400,300
9262,2022/10/23 11:39,131.5325587,47.088346,5217174.634,464506.9576,3.83364,348.9,TRUE,5.3,400,300
9263,2022/10/23 11:39,131.532531,47.08840133,5217180.797,464504.8911,5.29672,346.1,TRUE,5.3,400,300
9264,2022/10/23 11:39,131.5325067,47.08846033,5217187.368,464503.0852,4.5374,348.1,TRUE,5.3,400,300
9265,2022/10/23 11:39,131.5324737,47.08851633,5217193.608,464500.6167,5.44488,342.3,TRUE,5.3,373,300
9266,2022/10/23 11:39,131.5324447,47.08857417,5217200.052,464498.4531,5.31524,347.4,TRUE,5.3,400,300
9267,2022/10/23 11:39,131.5324145,47.08862683,5217205.92,464496.195,5.85232,346.9,TRUE,5.3,399,300
9268,2022/10/23 11:39,131.5323907,47.08867833,5217211.656,464494.4221,6.24124,341.7,TRUE,5.3,396,300
9269,2022/10/23 11:39,131.532352,47.0887415,5217218.696,464491.5256,6.25976,344.1,TRUE,5.3,389,300
9270,2022/10/23 11:39,131.5323127,47.08880683,5217225.977,464488.585,6.27828,342.3,TRUE,5.3,400,300
9271,2022/10/23 11:39,131.5322892,47.08886283,5217232.213,464486.8379,5.98196,342,TRUE,5.3,400,300
9272,2022/10/23 11:39,131.5322662,47.08891717,5217238.265,464485.1276,5.85232,348,TRUE,5.3,400,300
9273,2022/10/23 11:39,131.5322383,47.08896833,5217243.965,464483.0432,6.27828,343.6,TRUE,5.3,393,300
9274,2022/10/23 11:39,131.5322062,47.08903117,5217250.966,464480.6476,5.94492,343.1,TRUE,5.3,400,300
9275,2022/10/23 11:40,131.5321755,47.08909167,5217257.705,464478.3568,5.90788,345.9,TRUE,5.3,395,300
9276,2022/10/23 11:40,131.5321415,47.08915167,5217264.391,464475.8151,6.5746,349.6,TRUE,5.3,397,300
9277,2022/10/23 11:40,131.5321042,47.08921567,5217271.523,464473.0255,6.24124,338.1,TRUE,5.3,398,300
9278,2022/10/23 11:40,131.5320728,47.08927433,5217278.059,464470.6804,5.2782,344.9,TRUE,5.3,394,300
9279,2022/10/23 11:40,131.532053,47.08933,5217284.257,464469.214,5.98196,340.6,TRUE,5.3,400,300
9280,2022/10/23 11:40,131.5320287,47.0893785,5217289.66,464467.4012,4.9078,345.5,TRUE,5.3,400,300
9281,2022/10/23 11:40,131.5319972,47.08943783,5217296.27,464465.0489,5.07448,347.6,TRUE,5.3,384,300
9282,2022/10/23 11:40,131.5319598,47.0894945,5217302.587,464462.2468,5.53748,347.7,TRUE,5.3,400,300
9283,2022/10/23 11:40,131.5319228,47.08955317,5217309.126,464459.4765,4.37072,345.5,TRUE,5.3,374,300
9284,2022/10/23 11:40,131.5318872,47.089609,5217315.349,464456.8106,4.14848,346.1,TRUE,5.3,400,300
9285,2022/10/23 11:40,131.5318545,47.089662,5217321.256,464454.363,5.6486,342.4,TRUE,5.3,400,300
9286,2022/10/23 11:40,131.53183,47.08971567,5217327.234,464452.5384,4.98188,341.7,TRUE,5.3,376,300
9287,2022/10/23 11:40,131.5318063,47.08976667,5217332.914,464450.7729,4.79668,348.7,TRUE,5.3,396,300
9288,2022/10/23 11:40,131.5317803,47.089815,5217338.299,464448.8309,4.0744,344.6,TRUE,5.3,395,300
9289,2022/10/23 11:40,131.5317547,47.0898635,5217343.703,464446.9194,4.09292,343.8,TRUE,5.3,400,300
9290,2022/10/23 11:41,131.5317432,47.089903,5217348.099,464446.0725,4.00032,356.5,TRUE,5.3,375,300
9291,2022/10/23 11:41,131.5317308,47.08995233,5217353.589,464445.1638,4.87076,343.8,TRUE,5.3,400,300
9292,2022/10/23 11:41,131.5317008,47.08999783,5217358.661,464442.9163,2.79652,356.3,TRUE,5.3,400,300
9293,2022/10/23 11:41,131.5316772,47.0900455,5217363.971,464441.1561,4.33368,348.2,TRUE,5.3,400,300
9294,2022/10/23 11:41,131.5316538,47.090091,5217369.04,464439.4097,4.12996,346.9,TRUE,5.3,400,300
9295,2022/10/23 11:41,131.5316192,47.09013617,5217374.078,464436.8126,5.40784,346.5,TRUE,5.3,400,300
9296,2022/10/23 11:41,131.5315935,47.09018283,5217379.277,464434.8923,4.74112,348.7,TRUE,5.3,399,300
9297,2022/10/23 11:41,131.5315635,47.09023833,5217385.46,464432.6515,5.1856,349.8,TRUE,5.3,400,300
9298,2022/10/23 11:41,131.5315318,47.09029283,5217391.534,464430.2808,4.27812,342.6,TRUE,5.3,400,300
9299,2022/10/23 11:41,131.5315013,47.09035033,5217397.94,464428.0033,5.07448,345,TRUE,5.3,400,300
9300,2022/10/23 11:41,131.531477,47.09040067,5217403.547,464426.1918,4.5374,346.9,TRUE,5.3,368,300
9301,2022/10/23 11:41,131.531479,47.09041517,5217405.158,464426.3533,0,0,FALSE,5.3,0,300
9302,2022/10/23 11:41,131.5314767,47.09041533,5217405.177,464426.1788,0,0,FALSE,5.3,0,300
9303,2022/10/23 11:41,131.5314748,47.09041483,5217405.123,464426.0342,0,0,FALSE,5.3,0,300
9304,2022/10/23 11:41,131.5314737,47.090414,5217405.031,464425.9501,0,0,FALSE,5.3,0,300
9305,2022/10/23 11:42,131.5314722,47.090414,5217405.032,464425.8362,0,0,FALSE,5.3,0,300
9306,2022/10/23 11:42,131.5314708,47.0904125,5217404.865,464425.7289,0,0,FALSE,5.3,0,300
9307,2022/10/23 11:42,131.5314693,47.09041167,5217404.774,464425.6145,0,0,FALSE,5.3,0,300
9308,2022/10/23 11:42,131.5314665,47.09041183,5217404.793,464425.402,0,0,FALSE,5.3,0,300
9309,2022/10/23 11:42,131.5314648,47.09041183,5217404.794,464425.2729,0,88.1,FALSE,5.3,0,300
9310,2022/10/23 11:42,131.5314633,47.0904115,5217404.758,464425.1588,0,0,FALSE,5.3,0,300
9311,2022/10/23 11:42,131.531461,47.09041167,5217404.778,464424.9843,0,0,FALSE,5.3,0,300
9312,2022/10/23 11:42,131.5314587,47.09041217,5217404.834,464424.81,0,0,FALSE,5.3,0,300
9313,2022/10/23 11:42,131.5314578,47.09041217,5217404.835,464424.7417,0,0,FALSE,5.3,0,300
9314,2022/10/23 11:42,131.5314563,47.0904125,5217404.872,464424.628,0,0,FALSE,5.3,0,300
9315,2022/10/23 11:42,131.5314547,47.09041267,5217404.892,464424.5066,0,0,FALSE,5.3,0,300
9316,2022/10/23 11:42,131.5314538,47.09041217,5217404.836,464424.438,0,0,FALSE,5.3,0,300
9317,2022/10/23 11:42,131.5314533,47.09041167,5217404.781,464424.3997,0,0,FALSE,5.3,0,300
9318,2022/10/23 11:42,131.5314525,47.090411,5217404.707,464424.3385,0,0,FALSE,5.3,0,300
9319,2022/10/23 11:42,131.5314513,47.09041033,5217404.633,464424.2469,0,0,FALSE,5.3,0,300
9320,2022/10/23 11:43,131.5314505,47.09041,5217404.597,464424.1859,0,0,FALSE,5.3,0,300
9321,2022/10/23 11:43,131.5314503,47.09040967,5217404.56,464424.1705,0,0,FALSE,5.3,0,300
9322,2022/10/23 11:43,131.5314502,47.09040967,5217404.56,464424.1629,0,0,FALSE,5.3,0,300
9323,2022/10/23 11:43,131.53145,47.09040933,5217404.522,464424.1475,0,0,FALSE,5.3,0,300
9324,2022/10/23 11:43,131.5314498,47.090409,5217404.486,464424.1321,0,0,FALSE,5.3,0,300
9325,2022/10/23 11:43,131.5314497,47.09040883,5217404.467,464424.1244,0,0,FALSE,5.3,0,300
9326,2022/10/23 11:43,131.5314495,47.09040833,5217404.411,464424.1089,0,0,FALSE,5.3,0,300
9327,2022/10/23 11:43,131.53145,47.09040817,5217404.393,464424.1468,0,0,FALSE,5.3,0,300
9328,2022/10/23 11:43,131.5314342,47.09044083,5217408.032,464422.9689,4.79668,348.7,TRUE,5.3,374,300
9329,2022/10/23 11:43,131.5314058,47.09050417,5217415.086,464420.8547,5.01892,338.1,TRUE,5.3,360,300
9330,2022/10/23 11:43,131.5313787,47.09056233,5217421.564,464418.8358,5.6486,348.3,TRUE,5.3,400,300
9331,2022/10/23 11:43,131.5313527,47.09061967,5217427.951,464416.8999,5.94492,348.9,TRUE,5.3,377,300
9332,2022/10/23 11:43,131.5313343,47.09069117,5217435.908,464415.5505,6.25976,341.4,TRUE,5.3,400,300
9333,2022/10/23 11:43,131.5313263,47.090745,5217441.896,464414.9789,6.42644,345.2,TRUE,5.3,371,300
9334,2022/10/23 11:43,131.5313037,47.09080083,5217448.113,464413.3001,6.05604,346.6,TRUE,5.3,400,300
9335,2022/10/23 11:44,131.5312772,47.090859,5217454.592,464411.3268,5.556,345.3,TRUE,5.3,366,300
9336,2022/10/23 11:44,131.5312418,47.0909125,5217460.556,464408.6747,5.51896,342.6,TRUE,5.3,371,300
9337,2022/10/23 11:44,131.5311968,47.09097317,5217467.321,464405.2984,5.72268,339.9,TRUE,5.3,368,300
9338,2022/10/23 11:44,131.531175,47.09103717,5217474.446,464403.6858,5.88936,343.4,TRUE,5.3,400,300
9339,2022/10/23 11:44,131.5311263,47.09109533,5217480.934,464400.0269,5.7412,340.7,TRUE,5.3,400,300
9340,2022/10/23 11:44,131.5310827,47.09115417,5217487.495,464396.7558,6.68572,346.7,TRUE,5.3,361,300
9341,2022/10/23 11:44,131.531058,47.09120883,5217493.583,464394.9168,5.38932,340.7,TRUE,5.3,400,300
9342,2022/10/23 11:44,131.5310342,47.09126233,5217499.542,464393.1454,5.6486,342,TRUE,5.3,373,300
9343,2022/10/23 11:44,131.5310087,47.09131733,5217505.668,464391.246,5.7412,347.2,TRUE,5.3,397,300
9344,2022/10/23 11:44,131.530975,47.091375,5217512.094,464388.7257,6.1116,346.8,TRUE,5.3,374,300
9345,2022/10/23 11:44,131.5309692,47.09143017,5217518.23,464388.3221,5.96344,343.9,TRUE,5.3,376,300
9346,2022/10/23 11:44,131.5309228,47.09149983,5217525.996,464384.8456,6.2042,341.4,TRUE,5.3,367,300
9347,2022/10/23 11:44,131.53087,47.091572,5217534.043,464380.8848,5.66712,348.3,TRUE,5.3,363,300
9348,2022/10/23 11:44,131.5308495,47.09162483,5217539.926,464379.3636,5.79676,343.8,TRUE,5.3,373,300
9349,2022/10/23 11:44,131.530818,47.09167733,5217545.777,464377.0069,5.90788,345.3,TRUE,5.3,353,300
9350,2022/10/23 11:45,131.530786,47.09173833,5217552.573,464374.618,5.35228,339.7,TRUE,5.3,376,300
9351,2022/10/23 11:45,131.530758,47.09179583,5217558.978,464372.5304,6.33384,348.5,TRUE,5.3,370,300
9352,2022/10/23 11:45,131.5307298,47.091855,5217565.569,464370.4288,5.29672,346.2,TRUE,5.3,400,300
9353,2022/10/23 11:45,131.5306977,47.09192,5217572.81,464368.0349,5.03744,345.1,TRUE,5.3,395,300
9354,2022/10/23 11:45,131.5306638,47.09197933,5217579.421,464365.5006,5.1856,341.5,TRUE,5.3,371,300
9355,2022/10/23 11:45,131.5306347,47.09203083,5217585.16,464363.3255,5.33376,338.9,TRUE,5.3,372,300
9356,2022/10/23 11:45,131.5306058,47.09208333,5217591.009,464361.1663,5.75972,340.3,TRUE,5.3,362,300
9357,2022/10/23 11:45,131.5305653,47.0921405,5217597.383,464358.1295,5.79676,342.1,TRUE,5.3,375,300
9358,2022/10/23 11:45,131.53054,47.0922015,5217604.176,464356.2493,5.94492,343.1,TRUE,5.3,400,300
9359,2022/10/23 11:45,131.530507,47.09225583,5217610.231,464353.78,5.40784,343.9,TRUE,5.3,368,300
9360,2022/10/23 11:45,131.5304745,47.09231117,5217616.399,464351.3494,5.68564,343.3,TRUE,5.3,400,300
9361,2022/10/23 11:45,131.53043,47.09236683,5217622.607,464348.0079,6.40792,342.3,TRUE,5.3,400,300
9362,2022/10/23 11:45,131.5304023,47.09242467,5217629.05,464345.9434,6.44496,343.8,TRUE,5.3,369,300
9363,2022/10/23 11:45,131.5303802,47.09248067,5217635.285,464344.3028,5.61156,344.5,TRUE,5.3,400,300
9364,2022/10/23 11:45,131.5303647,47.09253317,5217641.129,464343.1611,5.96344,344.9,TRUE,5.3,396,300
9365,2022/10/23 11:46,131.5303273,47.09259483,5217648.001,464340.3626,5.90788,344,TRUE,5.3,375,300
9366,2022/10/23 11:46,131.530286,47.09267783,5217657.247,464337.2824,5.94492,342.7,TRUE,5.3,395,300
9367,2022/10/23 11:46,131.5302578,47.09273467,5217663.579,464335.1793,5.7412,345.6,TRUE,5.3,384,300
9368,2022/10/23 11:46,131.5302197,47.09279283,5217670.062,464332.3254,4.55592,344.6,TRUE,5.3,362,300
9369,2022/10/23 11:46,131.5301918,47.09283533,5217674.8,464330.2355,3.81512,347.9,TRUE,5.3,372,300
9370,2022/10/23 11:46,131.5301643,47.0928805,5217679.834,464328.1777,5.87084,345.2,TRUE,5.3,363,300
9371,2022/10/23 11:46,131.5301268,47.09293767,5217686.207,464325.3688,6.16716,343.7,TRUE,5.3,377,300
9372,2022/10/23 11:46,131.5300915,47.09300317,5217693.504,464322.7324,5.87084,341,TRUE,5.3,361,300
9373,2022/10/23 11:46,131.5300628,47.09305617,5217699.41,464320.5888,5.51896,348,TRUE,5.3,374,300
9374,2022/10/23 11:46,131.5300227,47.09310333,5217704.671,464317.5757,5.85232,341.4,TRUE,5.3,393,300
9375,2022/10/23 11:46,131.52999,47.09316083,5217711.078,464315.1315,5.61156,337.6,TRUE,5.3,395,300
9376,2022/10/23 11:46,131.5299677,47.09321233,5217716.814,464313.4728,5.48192,343.2,TRUE,5.3,371,300
9377,2022/10/23 11:46,131.5299398,47.0932695,5217723.182,464311.3927,6.61164,346.5,TRUE,5.3,358,300
9378,2022/10/23 11:46,131.5299127,47.0933275,5217729.643,464309.3739,6.482,343,TRUE,5.3,364,300
9379,2022/10/23 11:46,131.529882,47.0933815,5217735.66,464307.0792,5.4634,345.8,TRUE,5.3,269,300
9380,2022/10/23 11:47,131.5298428,47.093439,5217742.07,464304.1414,6.33384,342.5,TRUE,5.3,374,300
9381,2022/10/23 11:47,131.529813,47.09349917,5217748.773,464301.9191,6.1116,347.4,TRUE,5.3,372,300
9382,2022/10/23 11:47,131.5297792,47.09356033,5217755.588,464299.3938,5.66712,345.3,TRUE,5.3,398,300
9383,2022/10/23 11:47,131.5297458,47.0936135,5217761.514,464296.8935,5.79676,343.6,TRUE,5.3,400,300
9384,2022/10/23 11:47,131.5297172,47.09366633,5217767.4,464294.7574,6.05604,343.4,TRUE,5.3,391,300
9385,2022/10/23 11:47,131.5296897,47.09372033,5217773.416,464292.7056,6.72276,343.1,TRUE,5.3,366,300
9386,2022/10/23 11:47,131.5296615,47.09378067,5217780.137,464290.6049,6.03752,339.5,TRUE,5.3,362,300
9387,2022/10/23 11:47,131.5296247,47.09383417,5217786.102,464287.8467,5.24116,344.6,TRUE,5.3,364,300
9388,2022/10/23 11:47,131.529602,47.09389267,5217792.616,464286.1624,6.42644,341.9,TRUE,5.3,400,300
9389,2022/10/23 11:47,131.5295828,47.09394417,5217798.35,464284.7391,4.79668,345.9,TRUE,5.3,376,300
9390,2022/10/23 11:47,131.5295552,47.09398417,5217802.809,464282.6704,5.6486,343.1,TRUE,5.3,374,300
9391,2022/10/23 11:47,131.5295255,47.09404167,5217809.215,464280.454,6.18568,342.9,TRUE,5.3,368,300
9392,2022/10/23 11:47,131.5294975,47.0940875,5217814.323,464278.3588,5.57452,351.2,TRUE,5.3,395,300
9393,2022/10/23 11:47,131.5294665,47.09414883,5217821.155,464276.0462,6.482,344.2,TRUE,5.3,376,300
9394,2022/10/23 11:47,131.5294263,47.094206,5217827.53,464273.0324,5.59304,342.1,TRUE,5.3,393,300
9395,2022/10/23 11:48,131.5293973,47.094257,5217833.213,464270.8648,5.31524,348.9,TRUE,5.3,375,300
9396,2022/10/23 11:48,131.529383,47.0943085,5217838.945,464269.8135,5.40784,348,TRUE,5.3,400,300
9397,2022/10/23 11:48,131.5293518,47.0943525,5217843.85,464267.4742,3.87068,347.7,TRUE,5.3,371,300
9398,2022/10/23 11:48,131.5293292,47.0944,5217849.141,464265.7901,4.50036,345.6,TRUE,5.3,373,300
9399,2022/10/23 11:48,131.5293243,47.09444117,5217853.721,464265.4457,5.07448,354,TRUE,5.3,355,300
9400,2022/10/23 11:48,131.5293017,47.09448167,5217858.233,464263.7569,4.18552,348.6,TRUE,5.3,353,300
9401,2022/10/23 11:48,131.529272,47.09452183,5217862.712,464261.5289,5.2782,350.1,TRUE,5.3,370,300
9402,2022/10/23 11:48,131.5292488,47.09457333,5217868.448,464259.802,5.05596,344.1,TRUE,5.3,279,300
9403,2022/10/23 11:48,131.5292083,47.09463183,5217874.97,464256.7663,5.48192,350.9,TRUE,5.3,375,300
9404,2022/10/23 11:48,131.5291683,47.09468533,5217880.936,464253.7653,4.33368,350.5,TRUE,5.3,352,300
9405,2022/10/23 11:48,131.529143,47.09474233,5217887.284,464251.8826,6.14864,347.1,TRUE,5.3,361,300
9406,2022/10/23 11:48,131.5291302,47.09479767,5217893.442,464250.9478,5.98196,344.7,TRUE,5.3,364,300
9407,2022/10/23 11:48,131.5291068,47.0948495,5217899.215,464249.206,6.019,347.6,TRUE,5.3,363,300
9408,2022/10/23 11:48,131.5290778,47.09490933,5217905.88,464247.0443,6.09308,343.9,TRUE,5.3,380,300
9409,2022/10/23 11:48,131.5290442,47.09495233,5217910.675,464244.5221,5.8338,347.8,TRUE,5.3,363,300
9410,2022/10/23 11:49,131.5290173,47.09501117,5217917.229,464242.5193,4.96336,350.9,TRUE,5.3,358,300
9411,2022/10/23 11:49,131.5289898,47.09506683,5217923.43,464240.4687,6.25976,346,TRUE,5.3,268,300
9412,2022/10/23 11:49,131.5289562,47.09512383,5217929.782,464237.9559,6.18568,341,TRUE,5.3,368,300
9413,2022/10/23 11:49,131.528918,47.0951715,5217935.099,464235.0877,5.42636,349.5,TRUE,5.3,356,300
9414,2022/10/23 11:49,131.5289073,47.0952165,5217940.106,464234.3054,5.07448,345.8,TRUE,5.3,351,300
9415,2022/10/23 11:49,131.5288767,47.09528233,5217947.439,464232.0263,6.16716,346.1,TRUE,5.3,367,300
9416,2022/10/23 11:49,131.5288505,47.095339,5217953.751,464230.0752,5.2782,347.9,TRUE,5.3,365,300
9417,2022/10/23 11:49,131.5288192,47.09538783,5217959.194,464227.7316,5.48192,346.1,TRUE,5.3,376,300
9418,2022/10/23 11:49,131.5288092,47.09543567,5217964.517,464227.0044,4.4448,344.4,TRUE,5.3,347,300
9419,2022/10/23 11:49,131.5287823,47.09547483,5217968.883,464224.9884,5.51896,342,TRUE,5.3,376,300
9420,2022/10/23 11:49,131.5287443,47.09552783,5217974.792,464222.1389,5.0004,341,TRUE,5.3,368,300
9421,2022/10/23 11:49,131.5287177,47.09557433,5217979.974,464220.1506,4.98188,344,TRUE,5.3,362,300
9422,2022/10/23 11:49,131.5286915,47.09562583,5217985.711,464218.196,4.75964,348.4,TRUE,5.3,363,300
9423,2022/10/23 11:49,131.5286572,47.09567383,5217991.063,464215.6241,4.92632,350.8,TRUE,5.3,305,300
9424,2022/10/23 11:49,131.5286317,47.09571733,5217995.911,464213.7173,5.9264,349.7,TRUE,5.3,353,300
9425,2022/10/23 11:50,131.5285962,47.095773,5218002.116,464211.0594,4.9078,342.5,TRUE,5.3,400,300
9426,2022/10/23 11:50,131.5285923,47.0958215,5218007.51,464210.7958,4.98188,346.2,TRUE,5.3,399,300
9427,2022/10/23 11:50,131.5285667,47.09586233,5218012.061,464208.8796,4.59296,353.8,TRUE,5.3,393,300
9428,2022/10/23 11:50,131.5285442,47.09590533,5218016.851,464207.2002,4.75964,352,TRUE,5.3,375,300
9429,2022/10/23 11:50,131.528533,47.095946,5218021.378,464206.3772,4.75964,352.9,TRUE,5.3,363,300
9430,2022/10/23 11:50,131.5285122,47.09599317,5218026.632,464204.8297,2.81504,359.2,TRUE,5.3,394,300
9431,2022/10/23 11:50,131.5285047,47.09601217,5218028.747,464204.273,4.8152,342.6,TRUE,5.3,353,300
9432,2022/10/23 11:50,131.5284953,47.0960255,5218030.233,464203.5683,0,0,FALSE,5.3,0,300
9433,2022/10/23 11:50,131.5285,47.096027,5218030.398,464203.9261,5.14856,153.6,TRUE,5.3,217,300
9434,2022/10/23 11:50,131.528539,47.09599017,5218026.286,464206.8623,6.16716,349.2,FALSE,5.3,0,300
9435,2022/10/23 11:50,131.5285565,47.096025,5218030.15,464208.2142,5.51896,43.5,FALSE,5.3,0,300
9436,2022/10/23 11:50,131.5285912,47.0960285,5218030.523,464210.851,4.75964,119.1,FALSE,5.3,0,300
9437,2022/10/23 11:50,131.528596,47.0959945,5218026.741,464211.1926,5.57452,159.2,FALSE,5.3,0,300
9438,2022/10/23 11:50,131.5285833,47.095962,5218023.134,464210.2067,2.81504,179.1,TRUE,5.3,400,300
9439,2022/10/23 11:50,131.5285765,47.09595417,5218022.266,464209.6852,0,0,FALSE,5.3,0,300
9440,2022/10/23 11:51,131.5285768,47.09597317,5218024.379,464209.7207,0,0,FALSE,5.3,0,300
9441,2022/10/23 11:51,131.5285773,47.09597883,5218025.008,464209.7624,0,0,FALSE,5.3,0,300
9442,2022/10/23 11:51,131.5285777,47.09596433,5218023.395,464209.7831,3.90772,169.1,TRUE,5.3,259,300
9443,2022/10/23 11:51,131.5285843,47.09592967,5218019.539,464210.2609,3.22248,133,TRUE,5.3,368,300
9444,2022/10/23 11:51,131.5286,47.09590033,5218016.27,464211.4332,4.11144,156.6,TRUE,5.3,368,300
9445,2022/10/23 11:51,131.528643,47.09586433,5218012.248,464214.6736,5.66712,155.6,TRUE,5.3,372,300
9446,2022/10/23 11:51,131.528672,47.0958105,5218006.251,464216.8392,5.79676,160.8,TRUE,5.3,376,300
9447,2022/10/23 11:51,131.5286947,47.09577083,5218001.83,464218.536,4.29664,156.2,TRUE,5.3,378,300
9448,2022/10/23 11:51,131.528715,47.0957245,5217996.67,464220.0462,4.5374,154.1,TRUE,5.3,356,300
9449,2022/10/23 11:51,131.52874,47.0956805,5217991.767,464221.9147,5.01892,162,TRUE,5.3,397,300
9450,2022/10/23 11:51,131.5287622,47.09563133,5217986.291,464223.5672,4.40776,162.2,TRUE,5.3,359,300
9451,2022/10/23 11:51,131.5287848,47.09558683,5217981.333,464225.2532,4.38924,156.8,TRUE,5.3,368,300
9452,2022/10/23 11:51,131.5288143,47.095528,5217974.779,464227.4534,6.03752,163.8,TRUE,5.3,365,300
9453,2022/10/23 11:51,131.5288378,47.09546867,5217968.173,464229.1978,7.09316,160.3,TRUE,5.3,369,300
9454,2022/10/23 11:51,131.5288652,47.09540433,5217961.007,464231.235,5.01892,157.9,TRUE,5.3,361,300
9455,2022/10/23 11:52,131.5288888,47.095344,5217954.289,464232.9863,6.03752,164.2,TRUE,5.3,362,300
9456,2022/10/23 11:52,131.5289227,47.09528817,5217948.067,464235.5226,6.40792,155.1,TRUE,5.3,356,300
9457,2022/10/23 11:52,131.5289598,47.09524267,5217942.992,464238.3088,6.51904,154.6,TRUE,5.3,372,300
9458,2022/10/23 11:52,131.5289962,47.09519083,5217937.212,464241.0376,6.61164,156.5,TRUE,5.3,376,300
9459,2022/10/23 11:52,131.5290383,47.09512867,5217930.282,464244.1922,5.72268,162.4,TRUE,5.3,379,300
9460,2022/10/23 11:52,131.529059,47.095074,5217924.195,464245.7272,5.16708,160.4,TRUE,5.3,350,300
9461,2022/10/23 11:52,131.5290785,47.09502083,5217918.275,464247.1721,5.59304,156.8,TRUE,5.3,400,300
9462,2022/10/23 11:52,131.529114,47.09495667,5217911.126,464249.8243,6.14864,157.5,TRUE,5.3,400,300
9463,2022/10/23 11:52,131.5291493,47.0949045,5217905.31,464252.4694,6.55608,162.4,TRUE,5.3,378,300
9464,2022/10/23 11:52,131.52918,47.09485217,5217899.478,464254.7652,5.77824,158.2,TRUE,5.3,368,300
9465,2022/10/23 11:52,131.529214,47.09478433,5217891.921,464257.3011,6.2042,160,TRUE,5.3,396,300
9466,2022/10/23 11:52,131.5292462,47.0947305,5217885.922,464259.7098,6.40792,154.3,TRUE,5.3,399,300
9467,2022/10/23 11:52,131.5292745,47.09466983,5217879.164,464261.8177,5.81528,154.5,TRUE,5.3,372,300
9468,2022/10/23 11:52,131.5293035,47.0946105,5217872.555,464263.9798,4.9078,161.4,TRUE,5.3,370,300
9469,2022/10/23 11:52,131.5293335,47.09456217,5217867.168,464266.2251,6.68572,160.3,TRUE,5.3,381,300
9470,2022/10/23 11:53,131.5293627,47.09450767,5217861.096,464268.4055,5.40784,162.7,TRUE,5.3,364,300
9471,2022/10/23 11:53,131.529395,47.0944505,5217854.726,464270.8196,5.20412,162.3,TRUE,5.3,396,300
9472,2022/10/23 11:53,131.5294277,47.09439817,5217848.893,464273.2672,6.44496,157.9,TRUE,5.3,395,300
9473,2022/10/23 11:53,131.5294667,47.094349,5217843.409,464276.1953,5.88936,154.9,TRUE,5.3,376,300
9474,2022/10/23 11:53,131.5294952,47.09430317,5217838.301,464278.3284,5.1856,157.5,TRUE,5.3,368,300
9475,2022/10/23 11:53,131.5295212,47.09425467,5217832.897,464280.2699,3.9818,157.8,TRUE,5.3,366,300
9476,2022/10/23 11:53,131.5295573,47.09420833,5217827.729,464282.9797,5.556,163.1,TRUE,5.3,357,300
9477,2022/10/23 11:53,131.5295813,47.0941505,5217821.289,464284.7632,6.53756,158.6,TRUE,5.3,363,300
