序列号,GPS时间,经度,纬度,x,y,速度(km/h),航向,工作状态,幅宽(m),深度(mm),深度标准值
1402,2022/10/19 2:05,131.532478,47.09251183,5217637.795,464503.5979,6.42644,162.3,TRUE,5.3,400,300
1403,2022/10/19 2:05,131.532513,47.09246117,5217632.147,464506.2216,6.24124,153.3,TRUE,5.3,400,300
1404,2022/10/19 2:05,131.5325377,47.09239833,5217625.15,464508.0552,5.94492,166.4,TRUE,5.3,400,300
1405,2022/10/19 2:05,131.5325712,47.09234217,5217618.892,464510.5614,5.90788,160.5,TRUE,5.3,400,300
1406,2022/10/19 2:05,131.5326192,47.09228633,5217612.662,464514.1687,5.94492,153.1,TRUE,5.3,400,300
1407,2022/10/19 2:05,131.532669,47.0922335,5217606.766,464517.9146,6.35236,158.6,TRUE,5.3,400,300
1408,2022/10/19 2:05,131.5327185,47.092174,5217600.129,464521.6334,6.35236,157.9,TRUE,5.3,400,300
1409,2022/10/19 2:05,131.5327562,47.09210833,5217592.811,464524.4522,6.83388,160,TRUE,5.3,400,300
1410,2022/10/19 2:06,131.5327958,47.092042,5217585.419,464527.4147,7.778399,161.1,TRUE,5.3,400,300
1411,2022/10/19 2:06,131.5328523,47.09197533,5217577.982,464531.6602,7.29688,156.5,TRUE,5.3,400,300
1412,2022/10/19 2:06,131.5329005,47.091912,5217570.919,464535.2778,6.64868,156.3,TRUE,5.3,400,300
1413,2022/10/19 2:06,131.5329377,47.0918455,5217563.509,464538.0581,6.74128,159.5,TRUE,5.3,398,300
1414,2022/10/19 2:06,131.5329778,47.0917715,5217555.264,464541.0536,7.55616,158.5,TRUE,5.3,400,300
1415,2022/10/19 2:06,131.5330187,47.0917045,5217547.797,464544.1145,7.72284,153.2,TRUE,5.3,400,300
1416,2022/10/19 2:06,131.533064,47.091645,5217541.162,464547.5144,6.83388,157.1,TRUE,5.3,393,300
1417,2022/10/19 2:06,131.5331175,47.09158133,5217534.059,464551.5342,8.037681,158.9,TRUE,5.3,400,300
1418,2022/10/19 2:06,131.5331532,47.091509,5217526.002,464554.1967,7.05612,156.1,TRUE,5.3,400,300
1419,2022/10/19 2:06,131.5331925,47.0914365,5217517.924,464557.1325,7.6858,159.1,TRUE,5.3,400,300
1420,2022/10/19 2:06,131.5332513,47.09136833,5217510.319,464561.5518,6.2968,153.7,TRUE,5.3,400,300
1421,2022/10/19 2:06,131.5332972,47.09130767,5217503.555,464564.9965,6.70424,153.3,TRUE,5.3,400,300
1422,2022/10/19 2:06,131.5333365,47.09124383,5217496.44,464567.9381,7.14872,158.3,TRUE,5.3,398,300
1423,2022/10/19 2:06,131.5333773,47.09117283,5217488.528,464570.9888,7.0376,152.4,TRUE,5.3,400,300
1424,2022/10/19 2:06,131.5334282,47.09110683,5217481.167,464574.8097,6.61164,152.4,TRUE,5.3,400,300
1425,2022/10/19 2:07,131.5334712,47.09104283,5217474.033,464578.0321,6.87092,159.8,TRUE,5.3,400,300
1426,2022/10/19 2:07,131.533523,47.09097233,5217466.172,464581.9183,7.463561,158.1,TRUE,5.3,400,300
1427,2022/10/19 2:07,131.5335613,47.090901,5217458.225,464584.779,6.90796,158.3,TRUE,5.3,400,300
1428,2022/10/19 2:07,131.5336012,47.0908335,5217450.702,464587.7638,6.42644,160.9,TRUE,5.3,400,300
1429,2022/10/19 2:07,131.5336453,47.0907695,5217443.567,464591.0697,6.83388,157.2,TRUE,5.3,400,300
1430,2022/10/19 2:07,131.5336988,47.090706,5217436.484,464595.0897,7.00056,156.1,TRUE,5.3,400,300
1431,2022/10/19 2:07,131.5337423,47.09064067,5217429.201,464598.3493,6.98204,154.2,TRUE,5.3,400,300
1432,2022/10/19 2:07,131.5337923,47.09056817,5217421.118,464602.0976,7.48208,159.9,TRUE,5.3,400,300
1433,2022/10/19 2:07,131.5338315,47.09050367,5217413.93,464605.0312,7.6858,158.3,TRUE,5.3,400,300
1434,2022/10/19 2:07,131.5338768,47.09043183,5217405.923,464608.4231,6.72276,156.9,TRUE,5.3,400,300
1435,2022/10/19 2:07,131.5339162,47.090361,5217398.031,464611.3677,7.92656,163.8,TRUE,5.3,376,300
1436,2022/10/19 2:07,131.5339575,47.09028883,5217389.989,464614.4557,7.5932,160.2,TRUE,5.3,400,300
1437,2022/10/19 2:07,131.5339935,47.09020883,5217381.079,464617.1362,7.408,157.7,TRUE,5.3,400,300
1438,2022/10/19 2:07,131.5340508,47.09014,5217373.401,464621.4412,8.537721,158.5,TRUE,5.3,400,300
1439,2022/10/19 2:07,131.5340908,47.09006583,5217365.137,464624.4292,7.66728,161,TRUE,5.3,400,300
1440,2022/10/19 2:08,131.5341373,47.08999683,5217357.445,464627.9142,7.27836,160.1,TRUE,5.3,400,300
1441,2022/10/19 2:08,131.5341767,47.0899295,5217349.942,464630.8612,7.57468,154.2,TRUE,5.3,400,300
1442,2022/10/19 2:08,131.5342145,47.08986683,5217342.958,464633.6898,5.79676,166.3,TRUE,5.3,400,300
1443,2022/10/19 2:08,131.53426,47.0898145,5217337.12,464637.1099,5.63008,170.4,FALSE,5.3,0,300
1444,2022/10/19 2:08,131.5342575,47.089774,5217332.618,464636.8933,5.01892,208.2,FALSE,5.3,0,300
1445,2022/10/19 2:08,131.5342622,47.08978017,5217333.302,464637.2542,6.70424,23.5,FALSE,5.3,0,300
1446,2022/10/19 2:08,131.5343408,47.0898355,5217339.418,464643.2588,3.00024,54.1,FALSE,5.3,0,300
1447,2022/10/19 2:08,131.5343372,47.08983733,5217339.623,464642.9867,3.83364,265,FALSE,5.3,0,300
1448,2022/10/19 2:08,131.5342625,47.08983717,5217339.639,464637.3147,5.40784,306,FALSE,5.3,0,300
1449,2022/10/19 2:08,131.5342498,47.08986167,5217342.368,464636.3666,0.62968,320.6,TRUE,5.3,265,300
1450,2022/10/19 2:08,131.5342532,47.08985583,5217341.717,464636.6209,0,0,FALSE,5.3,0,300
1451,2022/10/19 2:08,131.5342608,47.08985817,5217341.974,464637.1995,4.94484,333,TRUE,5.3,356,300
1452,2022/10/19 2:08,131.5342425,47.0899055,5217347.244,464635.8414,6.70424,339.3,TRUE,5.3,370,300
1453,2022/10/19 2:08,131.5342185,47.08996833,5217354.24,464634.0607,6.13012,336.2,TRUE,5.3,400,300
1454,2022/10/19 2:08,131.5341748,47.09002183,5217360.208,464630.7781,7.24132,332.2,TRUE,5.3,400,300
1455,2022/10/19 2:09,131.534131,47.090075,5217366.138,464627.4876,7.24132,339.5,TRUE,5.3,400,300
1456,2022/10/19 2:09,131.5340732,47.0901415,5217373.557,464623.143,5.35228,342.5,TRUE,5.3,394,300
1457,2022/10/19 2:09,131.5340363,47.09019883,5217379.948,464620.3792,6.16716,339.6,TRUE,5.3,400,300
1458,2022/10/19 2:09,131.5339923,47.090273,5217388.213,464617.0875,7.37096,341.4,TRUE,5.3,400,300
1459,2022/10/19 2:09,131.5339477,47.090334,5217395.015,464613.7416,6.50052,335.8,TRUE,5.3,400,300
1460,2022/10/19 2:09,131.5339043,47.0903885,5217401.093,464610.4824,6.00048,336.7,TRUE,5.3,400,300
1461,2022/10/19 2:09,131.5338557,47.0904485,5217407.786,464606.8321,6.05604,340.8,TRUE,5.3,400,300
1462,2022/10/19 2:09,131.5338202,47.09051933,5217415.676,464604.1836,6.88944,340.7,TRUE,5.3,400,300
1463,2022/10/19 2:09,131.5337667,47.09059533,5217424.149,464600.1719,6.2042,337.2,TRUE,5.3,400,300
1464,2022/10/19 2:09,131.5337203,47.0906615,5217431.527,464596.6927,6.59312,338,TRUE,5.3,400,300
1465,2022/10/19 2:09,131.5336825,47.09072267,5217438.344,464593.8632,6.22272,335,TRUE,5.3,400,300
1466,2022/10/19 2:09,131.5336242,47.09079117,5217445.986,464589.482,6.1116,335.7,TRUE,5.3,400,300
1467,2022/10/19 2:09,131.5335812,47.09085483,5217453.083,464586.2594,7.44504,340.1,TRUE,5.3,400,300
1468,2022/10/19 2:09,131.533523,47.09093867,5217462.43,464581.896,6.37088,342,TRUE,5.3,400,300
1469,2022/10/19 2:09,131.5334838,47.091019,5217471.378,464578.973,6.70424,332.2,TRUE,5.3,400,300
1470,2022/10/19 2:10,131.5334387,47.09108933,5217479.217,464575.5953,5.98196,337.5,TRUE,5.3,400,300
1471,2022/10/19 2:10,131.5334017,47.091157,5217486.757,464572.8309,7.83396,336.3,TRUE,5.3,400,300
1472,2022/10/19 2:10,131.5333545,47.09122583,5217494.43,464569.2928,5.24116,341.1,TRUE,5.3,400,300
1473,2022/10/19 2:10,131.533304,47.09128517,5217501.05,464565.4979,6.44496,337.3,TRUE,5.3,400,300
1474,2022/10/19 2:10,131.5332633,47.0913515,5217508.443,464562.4517,6.90796,342.6,TRUE,5.3,377,300
1475,2022/10/19 2:10,131.5332303,47.09140983,5217514.942,464559.9848,6.25976,338.7,TRUE,5.3,400,300
1476,2022/10/19 2:10,131.5331758,47.09148,5217522.768,464555.8934,6.3894,336,TRUE,5.3,400,300
1477,2022/10/19 2:10,131.5331342,47.0915475,5217530.291,464552.7797,7.07464,337.7,TRUE,5.3,400,300
1478,2022/10/19 2:10,131.533094,47.0916095,5217537.202,464549.7686,6.64868,340.3,TRUE,5.3,400,300
1479,2022/10/19 2:10,131.5330548,47.091677,5217544.724,464546.8371,7.01908,335.4,TRUE,5.3,400,300
1480,2022/10/19 2:10,131.5330168,47.09174067,5217551.819,464543.9942,6.61164,341,TRUE,5.3,400,300
1481,2022/10/19 2:10,131.5329733,47.09180717,5217559.232,464540.7356,6.53756,335,TRUE,5.3,400,300
1482,2022/10/19 2:10,131.5329213,47.09186217,5217565.37,464536.824,6.7598,341.4,TRUE,5.3,400,300
1483,2022/10/19 2:10,131.5328815,47.09192767,5217572.67,464533.8456,7.11168,341,TRUE,5.3,400,300
1484,2022/10/19 2:10,131.5328455,47.09199717,5217580.413,464531.1585,6.3894,340.8,TRUE,5.3,400,300
1485,2022/10/19 2:11,131.5328092,47.09205717,5217587.099,464528.4422,7.07464,338.7,TRUE,5.3,397,300
1486,2022/10/19 2:11,131.532768,47.09211333,5217593.362,464525.3514,6.6672,339.7,TRUE,5.3,400,300
1487,2022/10/19 2:11,131.5327188,47.09217667,5217600.426,464521.6579,7.51912,338,TRUE,5.3,400,300
1488,2022/10/19 2:11,131.5326767,47.09223317,5217606.726,464518.499,6.81536,341.1,TRUE,5.3,397,300
1489,2022/10/19 2:11,131.5326365,47.09230583,5217614.822,464515.4951,7.38948,342.2,TRUE,5.3,400,300
1490,2022/10/19 2:11,131.5325957,47.09236683,5217621.622,464512.4379,7.05612,342.5,TRUE,5.3,400,300
1491,2022/10/19 2:11,131.5325617,47.09243217,5217628.901,464509.8999,7.00056,343.7,TRUE,5.3,400,300
1492,2022/10/19 2:11,131.5325308,47.09248817,5217635.141,464507.591,6.482,343.5,TRUE,5.3,400,300
1493,2022/10/19 2:11,131.5324997,47.09253683,5217640.565,464505.2621,4.98188,342.6,TRUE,5.3,400,300
1494,2022/10/19 2:11,131.5324657,47.09257933,5217645.305,464502.7089,5.7412,338.6,TRUE,5.3,400,300
1495,2022/10/19 2:11,131.5324222,47.0926445,5217652.57,464499.4495,6.37088,344.3,TRUE,5.3,400,300
1496,2022/10/19 2:11,131.5323843,47.09270817,5217659.665,464496.6143,6.7598,344.7,TRUE,5.3,400,300
1497,2022/10/19 2:11,131.5323448,47.09276467,5217665.965,464493.6528,6.74128,338.9,TRUE,5.3,400,300
1498,2022/10/19 2:11,131.5323087,47.0928225,5217672.41,464490.9504,6.51904,342.3,TRUE,5.3,400,300
1499,2022/10/19 2:11,131.5322738,47.09288817,5217679.727,464488.3443,6.7598,344.3,TRUE,5.3,399,300
1500,2022/10/19 2:12,131.5322313,47.092952,5217686.842,464485.16,6.55608,344.5,TRUE,5.3,357,300
1501,2022/10/19 2:12,131.5321883,47.0930115,5217693.476,464481.9348,6.59312,340.7,TRUE,5.3,400,300
1502,2022/10/19 2:12,131.5321492,47.0930635,5217699.275,464479.0008,6.77832,339.1,TRUE,5.3,399,300
1503,2022/10/19 2:12,131.5321205,47.0931255,5217706.181,464476.863,6.7598,343.2,TRUE,5.3,394,300
1504,2022/10/19 2:12,131.5320748,47.09318767,5217713.113,464473.4346,7.09316,338.8,TRUE,5.3,400,300
1505,2022/10/19 2:12,131.5320357,47.09324883,5217719.93,464470.5067,6.87092,341.3,TRUE,5.3,374,300
1506,2022/10/19 2:12,131.5319893,47.09331017,5217726.771,464467.0247,6.40792,340,TRUE,5.3,400,300
1507,2022/10/19 2:12,131.531939,47.09336517,5217732.908,464463.2423,7.00056,336.8,TRUE,5.3,400,300
1508,2022/10/19 2:12,131.5318972,47.09342583,5217739.671,464460.1091,6.27828,339.5,TRUE,5.3,400,300
1509,2022/10/19 2:12,131.5318752,47.0934895,5217746.759,464458.4811,6.70424,343.4,TRUE,5.3,400,300
1510,2022/10/19 2:12,131.5318387,47.093553,5217753.835,464455.7522,6.44496,339.6,TRUE,5.3,364,300
1511,2022/10/19 2:12,131.5317955,47.093619,5217761.192,464452.5162,6.2042,341.4,TRUE,5.3,400,300
1512,2022/10/19 2:12,131.531747,47.09367883,5217767.865,464448.8738,7.11168,335.1,TRUE,5.3,400,300
1513,2022/10/19 2:12,131.5317088,47.09373033,5217773.608,464446.0078,6.24124,338.9,TRUE,5.3,397,300
1514,2022/10/19 2:12,131.5316565,47.09378617,5217779.84,464442.0742,6.27828,340.7,TRUE,5.3,400,300
1515,2022/10/19 2:13,131.5316217,47.0938415,5217786.007,464439.469,5.90788,340.6,TRUE,5.3,400,300
1516,2022/10/19 2:13,131.5315778,47.0938995,5217792.475,464436.1746,6.482,340.1,TRUE,5.3,400,300
1517,2022/10/19 2:13,131.5315435,47.09396183,5217799.42,464433.6119,7.07464,343,TRUE,5.3,400,300
1518,2022/10/19 2:13,131.5315055,47.09402283,5217806.219,464430.7675,6.13012,347.1,TRUE,5.3,380,300
1519,2022/10/19 2:13,131.5314733,47.09408117,5217812.719,464428.3617,6.40792,339.8,TRUE,5.3,400,300
1520,2022/10/19 2:13,131.5314267,47.09414183,5217819.484,464424.8641,7.18576,343.3,TRUE,5.3,400,300
1521,2022/10/19 2:13,131.5313808,47.0942015,5217826.138,464421.419,6.61164,342.2,TRUE,5.3,400,300
1522,2022/10/19 2:13,131.5313382,47.09426217,5217832.903,464418.2251,6.51904,345.4,TRUE,5.3,391,300
1523,2022/10/19 2:13,131.531303,47.094323,5217839.681,464415.5932,6.42644,340.2,TRUE,5.3,400,300
1524,2022/10/19 2:13,131.5312533,47.0943805,5217846.096,464411.8582,6.68572,339.5,TRUE,5.3,400,300
1525,2022/10/19 2:13,131.531206,47.09443533,5217852.213,464408.3036,6.2968,338.4,TRUE,5.3,399,300
1526,2022/10/19 2:13,131.5311618,47.09449583,5217858.959,464404.9882,6.40792,339.3,TRUE,5.3,400,300
1527,2022/10/19 2:13,131.5311247,47.09455433,5217865.48,464402.2105,5.79676,339.5,TRUE,5.3,400,300
1528,2022/10/19 2:13,131.5310888,47.094609,5217871.574,464399.5213,6.74128,340.8,TRUE,5.3,400,300
1529,2022/10/19 2:13,131.5310567,47.094668,5217878.148,464397.1236,6.31532,338.5,TRUE,5.3,399,300
1530,2022/10/19 2:14,131.5310215,47.0947305,5217885.112,464394.4928,6.51904,340.2,TRUE,5.3,394,300
1531,2022/10/19 2:14,131.5309673,47.09479533,5217892.344,464390.4211,7.11168,339.7,TRUE,5.3,396,300
1532,2022/10/19 2:14,131.530923,47.094857,5217899.22,464387.0989,6.90796,340.1,TRUE,5.3,394,300
1533,2022/10/19 2:14,131.530877,47.09491717,5217905.93,464383.6466,6.5746,345.7,TRUE,5.3,376,300
1534,2022/10/19 2:14,131.5308303,47.094985,5217913.493,464380.1464,7.11168,336.9,TRUE,5.3,400,300
1535,2022/10/19 2:14,131.5307813,47.09504833,5217920.555,464376.4685,6.74128,337.4,TRUE,5.3,396,300
1536,2022/10/19 2:14,131.5307395,47.09511017,5217927.449,464373.3362,6.33384,343.7,TRUE,5.3,370,300
1537,2022/10/19 2:14,131.5306967,47.09517333,5217934.491,464370.129,6.64868,338.8,TRUE,5.3,400,300
1538,2022/10/19 2:14,131.5306558,47.09523067,5217940.884,464367.062,7.00056,334.7,TRUE,5.3,377,300
1539,2022/10/19 2:14,131.5306128,47.0952905,5217947.555,464363.8374,6.74128,336,TRUE,5.3,400,300
1540,2022/10/19 2:14,131.5305768,47.09535167,5217954.372,464361.145,6.77832,342.2,TRUE,5.3,400,300
1541,2022/10/19 2:14,131.5305455,47.09540667,5217960.5,464358.8054,5.96344,349,TRUE,5.3,372,300
1542,2022/10/19 2:14,131.5305187,47.09545667,5217966.071,464356.8041,6.50052,345.9,TRUE,5.3,400,300
1543,2022/10/19 2:14,131.5305097,47.09550333,5217971.263,464356.152,6.53756,347.3,TRUE,5.3,400,300
1544,2022/10/19 2:14,131.53049,47.09556233,5217977.831,464354.6957,6.1116,343.4,TRUE,5.3,400,300
1545,2022/10/19 2:15,131.5304548,47.0956235,5217984.647,464352.0642,6.79684,0.8,TRUE,5.3,263,300
1546,2022/10/19 2:15,131.5304535,47.0956905,5217992.096,464352.0102,5.13004,52.5,FALSE,5.3,0,300
1547,2022/10/19 2:15,131.5305292,47.09568717,5217991.692,464357.7551,5.57452,115.7,FALSE,5.3,0,300
1548,2022/10/19 2:15,131.5305592,47.09564433,5217986.915,464360.0041,4.70408,183.9,FALSE,5.3,0,300
1549,2022/10/19 2:15,131.5305302,47.09560067,5217982.075,464357.7733,5.8338,205.4,FALSE,5.3,0,300
1550,2022/10/19 2:15,131.5304897,47.09555383,5217976.886,464354.6673,5.51896,204.8,FALSE,5.3,0,300
1551,2022/10/19 2:15,131.530469,47.095491,5217969.91,464353.0538,6.35236,182.1,FALSE,5.3,0,300
1552,2022/10/19 2:15,131.5304698,47.095434,5217963.573,464353.0765,5.90788,178.5,FALSE,5.3,0,300
1553,2022/10/19 2:15,131.5304835,47.09537017,5217956.471,464354.074,4.70408,172.2,TRUE,5.3,395,300
1554,2022/10/19 2:15,131.530509,47.09530733,5217949.473,464355.9681,6.09308,163.3,TRUE,5.3,400,300
1555,2022/10/19 2:15,131.5305343,47.09524533,5217942.569,464357.8475,5.25968,163,TRUE,5.3,394,300
1556,2022/10/19 2:15,131.5305582,47.09518817,5217936.203,464359.6238,5.68564,170.5,TRUE,5.3,398,300
1557,2022/10/19 2:15,131.5305898,47.095128,5217929.5,464361.9828,5.6486,159.7,TRUE,5.3,400,300
1558,2022/10/19 2:15,131.5306172,47.09507383,5217923.465,464364.0269,5.66712,166.7,TRUE,5.3,400,300
1559,2022/10/19 2:15,131.530645,47.09501967,5217917.431,464366.1013,5.05596,162.5,TRUE,5.3,400,300
1560,2022/10/19 2:16,131.5306747,47.09496567,5217911.414,464368.3202,6.22272,162.3,TRUE,5.3,400,300
1561,2022/10/19 2:16,131.5307173,47.09490317,5217904.447,464371.5127,6.3894,159.3,TRUE,5.3,400,300
1562,2022/10/19 2:16,131.530767,47.0948335,5217896.679,464375.2395,7.07464,161.8,TRUE,5.3,400,300
1563,2022/10/19 2:16,131.5308097,47.094778,5217890.489,464378.4444,8.0562,157.6,TRUE,5.3,400,300
1564,2022/10/19 2:16,131.5308617,47.094706,5217882.461,464382.3443,7.1302,155.6,TRUE,5.3,400,300
1565,2022/10/19 2:16,131.5309078,47.09463117,5217874.121,464385.7943,6.90796,156.8,TRUE,5.3,400,300
1566,2022/10/19 2:16,131.5309563,47.09456617,5217866.873,464389.4332,7.33392,158.2,TRUE,5.3,400,300
1567,2022/10/19 2:16,131.5309958,47.09450283,5217859.813,464392.3899,7.852479,152.1,TRUE,5.3,400,300
1568,2022/10/19 2:16,131.5310423,47.0944355,5217852.307,464395.8753,7.5006,159.9,TRUE,5.3,400,300
1569,2022/10/19 2:16,131.5310867,47.09435917,5217843.801,464399.1954,6.90796,161.8,TRUE,5.3,398,300
1570,2022/10/19 2:16,131.531143,47.0942895,5217836.03,464403.4234,7.852479,161.2,TRUE,5.3,400,300
1571,2022/10/19 2:16,131.5311858,47.09421917,5217828.192,464406.626,6.70424,163.3,TRUE,5.3,370,300
1572,2022/10/19 2:16,131.5312323,47.09415867,5217821.444,464410.116,7.05612,157,TRUE,5.3,397,300
1573,2022/10/19 2:16,131.531286,47.09408983,5217813.767,464414.1472,7.09316,164.4,TRUE,5.3,400,300
1574,2022/10/19 2:16,131.5313233,47.094017,5217805.653,464416.9306,7.18576,157.7,TRUE,5.3,400,300
1575,2022/10/19 2:17,131.5313542,47.093952,5217798.413,464419.2333,7.35244,159.3,TRUE,5.3,400,300
1576,2022/10/19 2:17,131.5313977,47.09388433,5217790.87,464422.4908,7.48208,156,TRUE,5.3,377,300
1577,2022/10/19 2:17,131.5314552,47.093812,5217782.803,464426.8082,6.90796,156.3,TRUE,5.3,400,300
1578,2022/10/19 2:17,131.5314963,47.0937545,5217776.392,464429.8903,6.72276,156.1,TRUE,5.3,373,300
1579,2022/10/19 2:17,131.531547,47.09369033,5217769.235,464433.6969,5.88936,160.3,TRUE,5.3,400,300
1580,2022/10/19 2:17,131.5315918,47.09362883,5217762.377,464437.0573,7.5932,153.7,TRUE,5.3,400,300
1581,2022/10/19 2:17,131.5316332,47.093557,5217754.373,464440.1527,6.55608,160.6,TRUE,5.3,363,300
1582,2022/10/19 2:17,131.5316803,47.09349317,5217747.256,464443.6862,6.64868,157.8,TRUE,5.3,399,300
1583,2022/10/19 2:17,131.5317275,47.09342783,5217739.97,464447.2263,7.29688,164.8,TRUE,5.3,396,300
1584,2022/10/19 2:17,131.5317685,47.093364,5217732.855,464450.2966,6.55608,159.7,TRUE,5.3,400,300
1585,2022/10/19 2:17,131.5318132,47.09329033,5217724.645,464453.6414,7.408,159.4,TRUE,5.3,395,300
1586,2022/10/19 2:17,131.5318548,47.09322,5217716.807,464456.753,7.704319,157,TRUE,5.3,375,300
1587,2022/10/19 2:17,131.5318948,47.09315733,5217709.822,464459.7482,6.64868,161.3,TRUE,5.3,377,300
1588,2022/10/19 2:17,131.5319453,47.093089,5217702.203,464463.5369,6.27828,158.9,TRUE,5.3,388,300
1589,2022/10/19 2:17,131.5319935,47.09302017,5217694.529,464467.1507,7.16724,155.4,TRUE,5.3,400,300
1590,2022/10/19 2:18,131.532048,47.09295183,5217686.906,464471.243,7.25984,153.5,TRUE,5.3,400,300
1591,2022/10/19 2:18,131.5320868,47.0928935,5217680.404,464474.1501,6.74128,160.3,TRUE,5.3,400,300
1592,2022/10/19 2:18,131.532128,47.092833,5217673.659,464477.2379,8.037681,154.2,TRUE,5.3,400,300
1593,2022/10/19 2:18,131.5321732,47.09276317,5217665.876,464480.6233,6.70424,159.4,TRUE,5.3,400,300
1594,2022/10/19 2:18,131.5322135,47.09270017,5217658.854,464483.6411,8.037681,152.6,TRUE,5.3,400,300
1595,2022/10/19 2:18,131.5322535,47.09263767,5217651.887,464486.6365,7.29688,161.3,TRUE,5.3,400,300
1596,2022/10/19 2:18,131.5322973,47.09257633,5217645.048,464489.9213,6.55608,164.1,TRUE,5.3,400,300
1597,2022/10/19 2:18,131.5323328,47.09251483,5217638.195,464492.5757,6.019,156,TRUE,5.3,400,300
1598,2022/10/19 2:18,131.5323742,47.09245583,5217631.617,464495.6798,6.00048,161.1,TRUE,5.3,400,300
1599,2022/10/19 2:18,131.5324218,47.09239183,5217624.48,464499.2512,7.07464,157.3,TRUE,5.3,386,300
1600,2022/10/19 2:18,131.5324772,47.09232133,5217616.617,464503.4106,6.68572,155.7,TRUE,5.3,400,300
1601,2022/10/19 2:18,131.5325242,47.09224867,5217608.518,464506.9308,7.05612,160.1,TRUE,5.3,375,300
1602,2022/10/19 2:18,131.5325678,47.09218167,5217601.05,464510.1966,7.38948,157.5,TRUE,5.3,400,300
1603,2022/10/19 2:18,131.5326102,47.0921115,5217593.23,464513.3692,7.5932,161,TRUE,5.3,400,300
1604,2022/10/19 2:18,131.5326612,47.0920395,5217585.202,464517.1936,7.27836,157.4,TRUE,5.3,400,300
1605,2022/10/19 2:19,131.532709,47.09197417,5217577.918,464520.7794,7.09316,159.6,TRUE,5.3,400,300
1606,2022/10/19 2:19,131.5327612,47.09190317,5217570.001,464524.6955,7.27836,155.9,TRUE,5.3,400,300
1607,2022/10/19 2:19,131.5327978,47.09183417,5217562.313,464527.4286,7.29688,156.7,TRUE,5.3,400,300
1608,2022/10/19 2:19,131.532838,47.09176283,5217554.364,464530.4334,7.42652,161.5,TRUE,5.3,400,300
1609,2022/10/19 2:19,131.532878,47.09169567,5217546.879,464533.4259,7.1302,156.9,TRUE,5.3,400,300
1610,2022/10/19 2:19,131.532937,47.0916255,5217539.052,464537.8589,7.63024,158,TRUE,5.3,372,300
1611,2022/10/19 2:19,131.5329833,47.091559,5217531.638,464541.3301,7.25984,160.2,TRUE,5.3,398,300
1612,2022/10/19 2:19,131.5330243,47.09148883,5217523.818,464544.3965,6.98204,159.5,TRUE,5.3,400,300
1613,2022/10/19 2:19,131.5330712,47.0914255,5217516.756,464547.9154,8.22288,162.2,TRUE,5.3,400,300
1614,2022/10/19 2:19,131.5331148,47.09135383,5217508.769,464551.1782,7.79692,159,TRUE,5.3,400,300
1615,2022/10/19 2:19,131.5331567,47.0912895,5217501.598,464554.3168,8.01916,161.1,TRUE,5.3,376,300
1616,2022/10/19 2:19,131.5332043,47.091213,5217493.072,464557.8802,7.72284,159.1,TRUE,5.3,374,300
1617,2022/10/19 2:19,131.5332457,47.09113967,5217484.901,464560.9749,7.33392,156.9,TRUE,5.3,400,300
1618,2022/10/19 2:19,131.533288,47.09106567,5217476.655,464564.1375,7.16724,156.6,TRUE,5.3,400,300
1619,2022/10/19 2:19,131.5333368,47.09099933,5217469.258,464567.7987,6.88944,158.3,TRUE,5.3,400,300
1620,2022/10/19 2:20,131.5333777,47.09093633,5217462.235,464570.8623,7.07464,158.6,TRUE,5.3,400,300
1621,2022/10/19 2:20,131.5334272,47.09087117,5217454.969,464574.5775,7.05612,156.3,TRUE,5.3,372,300
1622,2022/10/19 2:20,131.5334687,47.0907985,5217446.871,464577.6803,7.704319,163.2,TRUE,5.3,400,300
1623,2022/10/19 2:20,131.5335215,47.0907335,5217439.621,464581.6461,7.14872,156.9,TRUE,5.3,395,300
1624,2022/10/19 2:20,131.5335768,47.09067267,5217432.834,464585.8045,7.2228,159.6,TRUE,5.3,400,300
1625,2022/10/19 2:20,131.5336187,47.09060133,5217424.884,464588.9386,6.88944,156.1,TRUE,5.3,400,300
1626,2022/10/19 2:20,131.5336655,47.09053467,5217417.452,464592.4478,7.9636,162,TRUE,5.3,400,300
1627,2022/10/19 2:20,131.5337203,47.090446,5217407.569,464596.5499,7.63024,154.4,TRUE,5.3,400,300
1628,2022/10/19 2:20,131.533766,47.09038217,5217400.452,464599.9775,7.35244,156.3,TRUE,5.3,400,300
1629,2022/10/19 2:20,131.5338038,47.090309,5217392.301,464602.799,7.5006,161.9,TRUE,5.3,400,300
1630,2022/10/19 2:20,131.5338528,47.090239,5217384.496,464606.4731,7.25984,158.2,TRUE,5.3,400,300
1631,2022/10/19 2:20,131.5339097,47.09016717,5217376.485,464610.7458,7.79692,156.5,TRUE,5.3,391,300
1632,2022/10/19 2:20,131.5339545,47.09009933,5217368.923,464614.1025,7.75988,159.3,TRUE,5.3,400,300
1633,2022/10/19 2:20,131.533993,47.09002633,5217360.79,464616.9773,7.72284,159.3,TRUE,5.3,400,300
1634,2022/10/19 2:20,131.5340462,47.08995767,5217353.133,464620.9712,8.185841,156.8,TRUE,5.3,397,300
1635,2022/10/19 2:21,131.534091,47.08988967,5217345.553,464624.3278,7.81544,154.4,TRUE,5.3,396,300
1636,2022/10/19 2:21,131.5341417,47.0898175,5217337.507,464628.1296,7.38948,157.3,TRUE,5.3,400,300
